,Bairro,CEP,CNES,CNPJ,CPF,Complemento,Data Expedição,Dependência,Gestão,Logradouro,Município,Nome,Nome Empresarial,Número,Número Alvará,Orgão Expedidor,Personalidade,Sub Tipo Estabelecimento,Telefone,Tipo Estabelecimento,UF,_id
606db96e0eb912317d34662f,ALTO CAFEZAL,17500240,7105533,--,--,--,31/08/2012,INDIVIDUAL,MUNICIPAL,RUA CATANDUVA,MARILIA - IBGE - 352900,CONSULTORIO DR PAULO CESAR RAMOS,PAULO CESAR RAMOS,329,352900501-863-001007-1-4,SMS,FÍSICA,--,14 - 3422 - 3859,CONSULTORIO ISOLADO,SP,606db96e0eb912317d34662f
606db96f0eb912317d346630,CENTRO,17509130,6013465,--,--,--,01/09/2008,INDIVIDUAL,MUNICIPAL,RUA RIO GRANDE DO SUL,MARILIA - IBGE - 352900,CONSULTORIO DR PAULO CESAR S PASSOLO,PAULO CESAR SPINOSA PASSOLO,257,352900501-863-000-854-1-3,SMS,FÍSICA,--,14-34546000,CONSULTORIO ISOLADO,SP,606db96f0eb912317d346630
606db9700eb912317d346631,PQ DAS ESMERALDAS,17516670,3818748,--,--,--,19/05/2005,INDIVIDUAL,MUNICIPAL,AV WANER GOMES FERNANDES,MARILIA - IBGE - 352900,CONSULTORIO DR PAULO HABER GARCIA,PAULO ROBERTO HABER GARCIA,16,352900501-851-000803-1-4,SMS,FÍSICA,--,14-34335546,CONSULTORIO ISOLADO,SP,606db9700eb912317d346631
606db9710eb912317d346632,BARBOSA,17501100,5035368,--,--,SALA 1,30/07/2013,INDIVIDUAL,MUNICIPAL,RUA CARLOS GOMES,MARILIA - IBGE - 352900,CONSULTORIO DR PAULO HENRIQUE WAIB,PAULO HENRIQUE WAIB,167,35290050186300174513,SMS,FÍSICA,--,14-34330755,CONSULTORIO ISOLADO,SP,606db9710eb912317d346632
606db9720eb912317d346633,ALTO CAFEZAL,17502020,6474497,--,--,SALA 2,19/01/2011,INDIVIDUAL,MUNICIPAL,07 DE SETEMBRO,MARILIA - IBGE - 352900,CONSULTORIO DR PAULO ROBERTO MIORALI,PAULO ROBERTO MIORALI,760,352900501-863-001273-1-0,SMS,FÍSICA,--,14-34330915,CONSULTORIO ISOLADO,SP,606db9720eb912317d346633
606db9730eb912317d346634,ALTO CAFEZAL,17502010,7847025,--,--,--,19/06/2015,INDIVIDUAL,MUNICIPAL,RUA CEL JOSE BRAS,MARILIA - IBGE - 352900,CONSULTORIO DR PEDRO JOSE PITOLI,PEDRO JOSE PITOLI,841,35290050186300191418,SMS,FÍSICA,--,14-34223113,CONSULTORIO ISOLADO,SP,606db9730eb912317d346634
606db9740eb912317d346635,MARIA ISABEL,17515240,5143365,--,--,--,30/10/2006,INDIVIDUAL,MUNICIPAL,RUA CARLOS BOTELHO,MARILIA - IBGE - 352900,CONSULTORIO DR PEDRO MIGUEL CARVALHO GIANVECCHIO,PEDRO MIGUEL CARVALHO GIANVECCHIO,420,352900501-851-001693-0-7,SMS,FÍSICA,--,14-34138054,CONSULTORIO ISOLADO,SP,606db9740eb912317d346635
606db9750eb912317d346636,SALGADO FILHO,17502560,0078603,--,--,SALA 01,04/02/2020,INDIVIDUAL,MUNICIPAL,RUA GUANAS,MARILIA - IBGE - 352900,CONSULTORIO DR RAFAEL PASCON DOS SANTOS,RAFAEL PASCON DOS SANTOS,87,35290015186300258512,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606db9750eb912317d346636
606db9760eb912317d346637,JD MARIA ISABEL,17515300,9536132,--,--,--,30/05/2018,INDIVIDUAL,MUNICIPAL,AV CASCATA,MARILIA - IBGE - 352900,CONSULTORIO DR RAFAEL TEIXEIRA PINTO,RAFAEL TEIXEIRA PINTO,111,35290050186300232319,SES,FÍSICA,--,1433162003,CONSULTORIO ISOLADO,SP,606db9760eb912317d346637
606db9770eb912317d346638,NOVA MARILIA,17522363,6024467,--,--,SALA D,28/06/2006,INDIVIDUAL,MUNICIPAL,AV JOAO RAMALHO,MARILIA - IBGE - 352900,CONSULTORIO DR RAMAO JOSE B JUSTO,RAMAO JOSE BOSQUE JUSTO,1923,352900501-851-000184-1-6,SMS,FÍSICA,--,14-34172139,CONSULTORIO ISOLADO,SP,606db9770eb912317d346638
606db9780eb912317d346639,MONTOLAR,17502560,7975775,--,--,--,30/07/2015,INDIVIDUAL,MUNICIPAL,RUA GUANAS,MARILIA - IBGE - 352900,CONSULTORIO DR RENATO STROPPA DE AGOSTINHO,RENATO STROPPA DE AGOSTINHO,87,352900501-863-001805-1-3,SMS,FÍSICA,--,(14) 3433-3088,CONSULTORIO ISOLADO,SP,606db9780eb912317d346639
606db9790eb912317d34663a,JD TANGARA,17516020,7984774,--,--,--,08/04/2016,INDIVIDUAL,MUNICIPAL,RUA SILVIO MARINHO,MARILIA - IBGE - 352900,CONSULTORIO DR RICARDO GREGOLIN NETO,RICARDO GREGOLIN NETO,9,352900501-861-001987-1-4,SMS,FÍSICA,--,14-981619400,CONSULTORIO ISOLADO,SP,606db9790eb912317d34663a
606db97a0eb912317d34663b,JD TANGARA,17516010,9595600,--,--,SALAS 05 E 06,07/08/2018,INDIVIDUAL,MUNICIPAL,RUA JOSE BERTONHA,MARILIA - IBGE - 352900,CONSULTORIO DR RICARDO HIDEKI YANASSE,RICARDO HIDEKI YANASSE,103,35290050186300237310,SMS,FÍSICA,--,(14) 3367-1977,CONSULTORIO ISOLADO,SP,606db97a0eb912317d34663b
606db97b0eb912317d34663c,VILA BARBOSA,17501000,5143241,--,--,2 ANDAR SL 23,16/01/2006,INDIVIDUAL,MUNICIPAL,RUA CARLOS GOMES,MARILIA - IBGE - 352900,CONSULTORIO DR RICARDO KALIL MEME HADDAD,RICARDO KALIL MEME HADDAD,312,352900501-851-00014-21-1-,SMS,FÍSICA,--,14-34221890,CONSULTORIO ISOLADO,SP,606db97b0eb912317d34663c
606db97c0eb912317d34663d,FRAGATA,17501250,0301515,--,--,--,24/08/2020,INDIVIDUAL,MUNICIPAL,RUA PAULINO DA SILVA LAVANDEIRA,MARILIA - IBGE - 352900,CONSULTORIO DR RIGOLIN,VALDECI DE OLIVEIRA SANTOS RIGOLIN,564,35290050186300142816,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606db97c0eb912317d34663d
606db97d0eb912317d34663e,CENTRO,17500060,3962490,--,--,--,02/06/2006,INDIVIDUAL,MUNICIPAL,RUA 24 DE DEZEMBRO,MARILIA - IBGE - 352900,CONSULTORIO DR ROBERTO S CATHARIM,ROBERTO STROZZE CATHARIM,435,352900501-851-001500-1-0,SMS,FÍSICA,--,14-34333412,CONSULTORIO ISOLADO,SP,606db97d0eb912317d34663e
606db97f0eb912317d34663f,CENTRO,17500020,7648774,--,--,A,14/11/2014,INDIVIDUAL,MUNICIPAL,AV SAMPAIO VIDAL,MARILIA - IBGE - 352900,CONSULTORIO DR ROBERTO TUSSI JUNIOR,ROBERTO TUSSI JUNIOR,425,35290050186300187518,SMS,FÍSICA,--,14-33169737,CONSULTORIO ISOLADO,SP,606db97f0eb912317d34663f
606db9800eb912317d346640,BANZATO,17515200,9449566,--,--,--,30/01/2018,INDIVIDUAL,MUNICIPAL,AV CRISTO REI,MARILIA - IBGE - 352900,CONSULTORIO DR RODRIGO BACARIN SILVA,RODRIGO BACARIN SILVA,86,35290050186300165719,SES,FÍSICA,--,14-981580742,CONSULTORIO ISOLADO,SP,606db9800eb912317d346640
606db9810eb912317d346641,JARDIM TANGARA,17516026,9211594,--,--,SALA 02,17/04/2017,INDIVIDUAL,MUNICIPAL,RUA BRZ SAMPIERI,MARILIA - IBGE - 352900,CONSULTORIO DR RODRIGO DA SILVEIRA ANTONIASSI,RODRIGO DA SILVEIRA ANTONIASSI,30,352900501-863-002135-1-9,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606db9810eb912317d346641
606db9820eb912317d346642,CENTRO,17501070,9014535,--,--,--,13/01/2017,INDIVIDUAL,MUNICIPAL,RUA MARANHAO,MARILIA - IBGE - 352900,CONSULTORIO DR RODRIGO LUPP MOTA,RODRIGO LUPP MOTA,75,352900501-863-0020061-1-1,SMS,FÍSICA,--,14 3413-1113,CONSULTORIO ISOLADO,SP,606db9820eb912317d346642
606db9830eb912317d346643,JARDIM TANGARA,17516000,7542879,--,--,--,15/04/2014,INDIVIDUAL,MUNICIPAL,AVENIDA DAS ESMERALDAS,MARILIA - IBGE - 352900,CONSULTORIO DR RODRIGO RAFUL,RODRIGO RAFUL,233,35290050186300180610,SMS,FÍSICA,--,14 - 3433-4456,CONSULTORIO ISOLADO,SP,606db9830eb912317d346643
606db9840eb912317d346644,CENTRO,17500020,7702876,--,--,A,23/03/2015,INDIVIDUAL,MUNICIPAL,AVENIDA SAMPAIO VIDAL,MARILIA - IBGE - 352900,CONSULTORIO DR RODRIGO SANCHES MASCARIN,RODRIGO SANCHES MASCARIN,425,35290050186300189413,SMS,FÍSICA,--,(14) 3316-9732,CONSULTORIO ISOLADO,SP,606db9840eb912317d346644
606db9850eb912317d346645,CENTRO,17500010,7237197,--,--,--,19/03/2013,INDIVIDUAL,MUNICIPAL,RUA QUATRO DE ABRIL,MARILIA - IBGE - 352900,CONSULTORIO DR ROGERIO BICUDO RAMOS,ROGERIO BICUDO RAMOS,139,352900501-863-001329-1-8,SMS,FÍSICA,--,14 - 3316-8091,CONSULTORIO ISOLADO,SP,606db9850eb912317d346645
606db9860eb912317d346646,PQ DAS ESMERALDAS,17501000,5275067,--,--,--,30/05/2005,INDIVIDUAL,MUNICIPAL,AVENIDA DAS ESMERALDAS,MARILIA - IBGE - 352900,CONSULTORIO DR ROGERIO SILVEIRA MIGUEL,ROGERIO SILVEIRA MIGUEL,3032,352900501-851-000442-1-0,SMS,FÍSICA,--,014-34335436,CONSULTORIO ISOLADO,SP,606db9860eb912317d346646
606db9870eb912317d346647,JD TANGARA,17515350,5143187,--,--,--,17/10/2006,INDIVIDUAL,MUNICIPAL,AVENIDA DAS ESMERALDAS,MARILIA - IBGE - 352900,CONSULTORIO DR ROGERIO TAKEYOSHI UEMA,ROGERIO TAKEYOSHI UEMA,233,352900501-851-000805-1-9,SMS,FÍSICA,--,14-34139979,CONSULTORIO ISOLADO,SP,606db9870eb912317d346647
606db9880eb912317d346648,BANZATO,17515160,5320097,--,--,--,01/02/2007,INDIVIDUAL,MUNICIPAL,RUA AMAZONAS,MARILIA - IBGE - 352900,CONSULTORIO DR ROMILDO MONTEIRO ALBUQUERQUE PEREIRA,ROMILDO MONTEIRO ALBUQUERQUE PEREIRA,745,352900501-851-001536-1-3,SMS,FÍSICA,--,14-34544351,CONSULTORIO ISOLADO,SP,606db9880eb912317d346648
606db9890eb912317d346649,ALTO CAFEZAL,17502000,5143381,--,--,SALA 74,18/04/2005,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,CONSULTORIO DR RUBENS TOFANO DE BARROS,RUBENS TOFANO DE BARROS,936,352900501-851-001126-0-7,SMS,FÍSICA,--,14-34133548,CONSULTORIO ISOLADO,SP,606db9890eb912317d346649
606db98a0eb912317d34664a,CENTRO,17500040,3855252,--,--,A,06/01/2006,INDIVIDUAL,MUNICIPAL,AV SAMPAIO VIDAL,MARILIA - IBGE - 352900,CONSULTORIO DR SILVIA PATRICIA SOUZA PINTO,SILVIA PATRICIA SOUZA PINTO,136,352900501-851-001050-1-5,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606db98a0eb912317d34664a
606db98b0eb912317d34664b,MARIA IZABEL,17515270,7937121,--,--,--,11/03/2016,INDIVIDUAL,MUNICIPAL,RUA ALVARENGA PEIXOTO,MARILIA - IBGE - 352900,CONSULTORIO DR SINESIO PEREIRA DE MELO,SINESIO PEREIRA DE MELO,244,35290051-863-000560-1-4,SMS,FÍSICA,--,14 - 3306-3466,CONSULTORIO ISOLADO,SP,606db98b0eb912317d34664b
606db98c0eb912317d34664c,CENTRO,17500040,3855295,--,--,A,06/01/2006,INDIVIDUAL,MUNICIPAL,AV SAMPAIO VIDAL,MARILIA - IBGE - 352900,CONSULTORIO DR SOELY VANTINI,SOELY CONCEICAO VANTINI,136,352900501-851-001048-1-7,SMS,FÍSICA,--,17-34332905,CONSULTORIO ISOLADO,SP,606db98c0eb912317d34664c
606db99643f29a1e7c7f737f,SALGADO FILHO,17502080,7635869,--,--,--,13/03/2014,INDIVIDUAL,MUNICIPAL,RUA CARAJAS,MARILIA - IBGE - 352900,CONSULTORIO DR VALDIR PALACIO SOARES,VALDIR PALACIO SOARES,20,352900501-863-000304-1-4,SMS,FÍSICA,--,(14) 3433-0711,CONSULTORIO ISOLADO,SP,606db99643f29a1e7c7f737f
606db99743f29a1e7c7f7380,JARDIM MARIA IZABEL,17515240,9132252,--,--,--,11/02/2016,INDIVIDUAL,MUNICIPAL,RUA CARLOS BOTELHO,MARILIA - IBGE - 352900,CONSULTORIO DR VALDIR SILVEIRA MARIN,VALDIR SILVEIRA MARIN,151,352900501-863-001964-1-0,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606db99743f29a1e7c7f7380
606db99843f29a1e7c7f7381,ALTO CAFEZAL,17502000,3818810,--,--,--,24/05/2005,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,CONSULTORIO DR WAGNER ANDRIGHETTI,WAGNER ANDRIGHETTI,1255,352900501-851-0995-1-1,SMS,FÍSICA,--,14-34330501,CONSULTORIO ISOLADO,SP,606db99843f29a1e7c7f7381
606db99943f29a1e7c7f7382,ALTO CAFEZAL,17502000,9260692,--,--,--,28/06/2017,INDIVIDUAL,MUNICIPAL,AV RIO BRANCO,MARILIA - IBGE - 352900,CONSULTORIO DR WAGNER LAGUNA SILVA,WAGNER LAGUNA SILVA,936,352900501-863-002186-1-8,SMS,FÍSICA,--,14-31135920,CONSULTORIO ISOLADO,SP,606db99943f29a1e7c7f7382
606db99a43f29a1e7c7f7383,JD TROPICAL,17515160,3819299,--,--,--,02/05/2005,INDIVIDUAL,MUNICIPAL,AV DAS ESMERALDAS,MARILIA - IBGE - 352900,CONSULTORIO DR WASHINGTON C GUILLEN,WASHINGTON CARNEIRO GUILLEN,1403,352900501-851-000175-1-7,SMS,FÍSICA,--,14-34333273,CONSULTORIO ISOLADO,SP,606db99a43f29a1e7c7f7383
606db99c43f29a1e7c7f7384,CASCATA,17515000,7278381,--,--,--,12/04/2013,INDIVIDUAL,MUNICIPAL,AVENIDA VICENTE FERREIRA,MARILIA - IBGE - 352900,CONSULTORIO DR WERNER GARCIA DE SOUZA,WERNER GARCIA DE SOUZA,1243,534,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606db99c43f29a1e7c7f7384
606db99d43f29a1e7c7f7385,CENTRO,17501410,9931341,--,--,--,03/10/2019,INDIVIDUAL,MUNICIPAL,RUA SAO LUIZ,MARILIA - IBGE - 352900,CONSULTORIO DR WILSON CARNEIRO VALERA,WILSON CARNEIRO VALERA,201,352900501-863-002546-1-4,SMS,FÍSICA,--,(14) 99602-1217,CONSULTORIO ISOLADO,SP,606db99d43f29a1e7c7f7385
606db99e43f29a1e7c7f7386,CASCATA,17515001,6044417,--,--,--,22/10/2008,INDIVIDUAL,MUNICIPAL,AV RIO CLARO,MARILIA - IBGE - 352900,CONSULTORIO DR WILSON HIRONOBU YAMASHIRO,WILSON HIRONOBU YAMASHIRO,33,352900501-863-000-968-1-4,SMS,FÍSICA,--,14-97611971,CONSULTORIO ISOLADO,SP,606db99e43f29a1e7c7f7386
606db99f43f29a1e7c7f7387,FRAGATA,17515150,7984510,--,--,--,02/05/2016,INDIVIDUAL,MUNICIPAL,RUA PAULINO DA SILVA LAVANDEIR,MARILIA - IBGE - 352900,CONSULTORIO DRA ADIELI MADEIRA BONASSA,ADIELI MADEIRA BONASSA,310,35290050186500056812,SMS,FÍSICA,--,14-996635337,CONSULTORIO ISOLADO,SP,606db99f43f29a1e7c7f7387
606db9a043f29a1e7c7f7388,SALGADO FILHO,17502276,5233461,--,--,--,19/12/2006,INDIVIDUAL,MUNICIPAL,RUA AIMORES,MARILIA - IBGE - 352900,CONSULTORIO DRA ADRIANA AUGUSTA PIMENTA DE BARROS,ADRIANA AUGUSTA PIMENTA DE BARROS,254,352900501-851-00173606,SMS,FÍSICA,--,14-34135331,CONSULTORIO ISOLADO,SP,606db9a043f29a1e7c7f7388
606db9a143f29a1e7c7f7389,JD MARIA IZABEL,17515220,9048553,--,--,SALA 05,05/08/2016,INDIVIDUAL,MUNICIPAL,RUA 21 DE ABRIL,MARILIA - IBGE - 352900,CONSULTORIO DRA ADRIANA LOPES DE SOUZA,ADRIANA LOPES DE SOUZA,263,352900501-865-000585-1-3,SMS,FÍSICA,--,(14) 3432-2559,CONSULTORIO ISOLADO,SP,606db9a143f29a1e7c7f7389
606db9a243f29a1e7c7f738a,CENTRO,17501000,5171172,--,--,A,01/11/2006,INDIVIDUAL,MUNICIPAL,AV SAMPAIO VIDAL,MARILIA - IBGE - 352900,CONSULTORIO DRA ADRIANA PORTO NUNES GAZETTA,ADRIANA PORTO NUNES GAZETTA,35,352900501-851-001224,SMS,FÍSICA,--,14-34134540,CONSULTORIO ISOLADO,SP,606db9a243f29a1e7c7f738a
606db9a343f29a1e7c7f738b,BOA VISTA,17502020,6957064,--,--,--,24/02/2012,INDIVIDUAL,MUNICIPAL,RUA SETE DE SETEMBRO,MARILIA - IBGE - 352900,CONSULTORIO DRA ALESSANDRA CAPOBIANCO DE SOUZA MARANGAO,ALESSANDRA CAPOBIANCO DE SOUZA MARANGAO,1160,352900501-865-00032018,SMS,FÍSICA,--,14 - 34131782,CONSULTORIO ISOLADO,SP,606db9a343f29a1e7c7f738b
606db9a443f29a1e7c7f738c,CENTRO,17501000,7267088,--,--,SALA 06,03/06/2013,INDIVIDUAL,MUNICIPAL,RUA MARANHAO,MARILIA - IBGE - 352900,CONSULTORIO DRA ALESSANDRA DEOTI PELOZO,ALESSANDRA DEOTI PELOZO,29,352900501-863-001714-1-7,SMS,FÍSICA,--,14 - 3306-4490,CONSULTORIO ISOLADO,SP,606db9a443f29a1e7c7f738c
606db9a543f29a1e7c7f738d,SALGADO FILHO,17502020,6053351,--,--,--,21/07/2017,INDIVIDUAL,MUNICIPAL,RUA SETE DE SETEMBRO,MARILIA - IBGE - 352900,CONSULTORIO DRA ALESSANDRA F DA SILVA,ALESSANDRA FERNANDES DA SILVA,760,352900501-963-000338-12,SMS,FÍSICA,--,(14) 3454-7596,CONSULTORIO ISOLADO,SP,606db9a543f29a1e7c7f738d
606db9a643f29a1e7c7f738e,CASCATA,17526380,7380097,--,--,--,12/11/2013,INDIVIDUAL,MUNICIPAL,AVENIDA VICENTE FERREIRA,MARILIA - IBGE - 352900,CONSULTORIO DRA ALEXANDRA CHAIA PEREIRA GUILLEN,ALEXANDRA CHAIA PEREIRA GUILLEN,1229,352900501-865-000471-1-2,SMS,FÍSICA,--,14 - 3306-7062,CONSULTORIO ISOLADO,SP,606db9a643f29a1e7c7f738e
606db9a743f29a1e7c7f738f,JD MARIA IZABEL,17515290,0078697, 36396239000170,--,SALA 08,04/03/2020,INDIVIDUAL,MUNICIPAL,RUA BARTOLOMEU BUENO,MARILIA - IBGE - 352900,CONSULTORIO DRA ALINE ANTAO,ALINE ANTAO FISIOTERAPIA LTDA,144,35290050186500074918,SMS,JURÍDICA,--,--,CONSULTORIO ISOLADO,SP,606db9a743f29a1e7c7f738f
606db9a843f29a1e7c7f7390,BARBOSA,17501090,7937199,--,--,--,15/07/2015,INDIVIDUAL,MUNICIPAL,RUA BANDEIRANTES,MARILIA - IBGE - 352900,CONSULTORIO DRA ALINE SATIE SEINO,ALINE SATIE SEINO,206,352900501-863-001923-1-1,SMS,FÍSICA,--,14 - 3433-4231,CONSULTORIO ISOLADO,SP,606db9a843f29a1e7c7f7390
606db9a943f29a1e7c7f7391,CENTRO,17500150,5171164,--,--,--,14/11/2006,INDIVIDUAL,MUNICIPAL,RUA PAES LEME,MARILIA - IBGE - 352900,CONSULTORIO DRA ALTIVA AYAKO NISHIURA,ALTIVA AYAKO NISHIURA,422,352900501-851-001708-0-1,SMS,FÍSICA,--,14-34133565,CONSULTORIO ISOLADO,SP,606db9a943f29a1e7c7f7391
606db9aa43f29a1e7c7f7392,FRAGATA,17501250,7891253,--,--,--,18/12/2015,INDIVIDUAL,MUNICIPAL,RUA PAULINO DA SILVA LAVANDEIRA,MARILIA - IBGE - 352900,CONSULTORIO DRA AMANDA CANDELORO CUNHA,AMANDA CANDELORO CUNHA,310,352900501-865-000548-1-0,SMS,FÍSICA,--,(14) 98170-3999,CONSULTORIO ISOLADO,SP,606db9aa43f29a1e7c7f7392
606db9ab43f29a1e7c7f7393,JARDIM MARIA IZABEL,17516030,9977422,--,--,--,27/11/2019,INDIVIDUAL,MUNICIPAL,RUA MECENAS PINTO BUENO,MARILIA - IBGE - 352900,CONSULTORIO DRA AMANDA DE PAULA COELHO,AMANDA DE PAULA COELHO,397,352900501-863-002568-1-1,SMS,FÍSICA,--,(14) 3306-8050,CONSULTORIO ISOLADO,SP,606db9ab43f29a1e7c7f7393
606db9ac43f29a1e7c7f7394,BARBOSA,17501450,9014519,--,--,--,16/11/2015,INDIVIDUAL,MUNICIPAL,RUA 15 DE NOVEMBRO,MARILIA - IBGE - 352900,CONSULTORIO DRA AMANDA GARCIA ALVES MALIZA,AMANDA GARCIA ALVES MALIZA,129,352900501-863-001972-1-6-,SMS,FÍSICA,--,14-33180988,CONSULTORIO ISOLADO,SP,606db9ac43f29a1e7c7f7394
606db9ad43f29a1e7c7f7395,SALGADO FILHO,17502170,9421467,--,--,--,05/01/2018,INDIVIDUAL,MUNICIPAL,RUA CESAR MARTINS PIRAJA,MARILIA - IBGE - 352900,CONSULTORIO DRA AMISBELE ANGELUCCI,AMISBELE ANGELUCCI,140,35290050186300227412,SMS,FÍSICA,--,3433-6105,CONSULTORIO ISOLADO,SP,606db9ad43f29a1e7c7f7395
606db9ae43f29a1e7c7f7396,JD MARIA ISABEL,17515260,0131474,--,--,--,04/03/2020,INDIVIDUAL,MUNICIPAL,RUA TOMAZ GONZAGA,MARILIA - IBGE - 352900,CONSULTORIO DRA ANA BEATRIZ RODRIGUES,ANA BEATRIZ RODRIGUES,294,352900501-865-000721-1-7,SMS,FÍSICA,--,14-997251712,CONSULTORIO ISOLADO,SP,606db9ae43f29a1e7c7f7396
606db9af43f29a1e7c7f7397,FRAGATA,17501280,3922154,--,--,--,12/03/2012,INDIVIDUAL,MUNICIPAL,RUA ANTONIO AUGUSTO NETTO,MARILIA - IBGE - 352900,CONSULTORIO DRA ANA CARLA SISMEIRO VICENTE,ANA CARLA SISMEIRO VICENTE,185,352900501-865-000135-1-0,SMS,FÍSICA,--,14-32216635,CONSULTORIO ISOLADO,SP,606db9af43f29a1e7c7f7397
606db9b043f29a1e7c7f7398,SALGADO FILHO,17502275,9746412,--,--,--,26/02/2019,INDIVIDUAL,MUNICIPAL,RUA TUPA,MARILIA - IBGE - 352900,CONSULTORIO DRA ANA CAROLINA CAMPOS,ANA CAROLINA CAMPOS,204,35290050186300217212,SMS,FÍSICA,--,14-991429666,CONSULTORIO ISOLADO,SP,606db9b043f29a1e7c7f7398
606db9b143f29a1e7c7f7399,CENTRO,17500010,9126279,--,--,--,07/11/2016,INDIVIDUAL,MUNICIPAL,RUA QUATRO DE ABRIL,MARILIA - IBGE - 352900,CONSULTORIO DRA ANA CAROLINA CASAGRANDE PANES LOPES,ANA CAROLINA CASAGRANDE PANES LOPES,139,352900501-865-000607-1-2,SMS,FÍSICA,--,--,CONSULTORIO ISOLADO,SP,606db9b143f29a1e7c7f7399
606db9b243f29a1e7c7f739a,CASCATA,17515150,7664532,--,--,--,22/12/2014,INDIVIDUAL,MUNICIPAL,AV VICENTE FERREIRA,MARILIA - IBGE - 352900,CONSULTORIO DRA ANA CAROLINA DE CAMPOS GODI,ANA CAROLINA DE CAMPOS GODI,1245,352900501-863-001735-1-7,SMS,FÍSICA,--,14-34337377,CONSULTORIO ISOLADO,SP,606db9b243f29a1e7c7f739a
606db9b343f29a1e7c7f739b,JD MARIA ISABEL,17516190,0105481, 36204354000103,--,--,31/03/2020,INDIVIDUAL,MUNICIPAL,RUA CARLOS BOTELHO,MARILIA - IBGE - 352900,CONSULTORIO DRA ANA CAROLINA DE OLIVEIRA GIGEK,ANA CAROLINA DE OLIVEIRA GIGEK,507,352900501865000747,SMS,JURÍDICA,--,14997878266,CONSULTORIO ISOLADO,SP,606db9b343f29a1e7c7f739b
606db9b343f29a1e7c7f739c,CENTRO,17500030,9100008,--,--,8 ANDAR SALA 84,14/10/2016,INDIVIDUAL,MUNICIPAL,AV CARLOS GOMES,MARILIA - IBGE - 352900,CONSULTORIO DRA ANA CAROLINA TOZONI RAMOS,ANA CAROLINA TOZONI RAMOS,533,352900501-865-000598-1-1,SMS,FÍSICA,--,14-991225834,CONSULTORIO ISOLADO,SP,606db9b343f29a1e7c7f739c
606db9b443f29a1e7c7f739d,CENTRO,17515150,6152163,--,--,SALA 01,23/01/2009,INDIVIDUAL,MUNICIPAL,RUA 15 DE NOVEMBRO,MARILIA - IBGE - 352900,CONSULTORIO DRA ANA CRISTINA B F MARTINELI,ANA CRISTINA BONATO FIGUEIREDO MARTINELI,129,352900501-863000013-1-7,SMS,FÍSICA,--,14-34535351,CONSULTORIO ISOLADO,SP,606db9b443f29a1e7c7f739d
606db9b543f29a1e7c7f739e,CENTRO,17501090,9308318,--,--,--,06/07/2017,INDIVIDUAL,MUNICIPAL,RUA BANDEIRANTES,MARILIA - IBGE - 352900,CONSULTORIO DRA ANA CRISTINA ZILLO GELAS OLEA,ANA CRISTINA ZILLO GELAS OLEA,297,352900501-863-00179116,SMS,FÍSICA,--,14-33068601,CONSULTORIO ISOLADO,SP,606db9b543f29a1e7c7f739e
606db9b643f29a1e7c7f739f,CENTRO,17500110,7937091,--,--,--,15/03/2016,INDIVIDUAL,MUNICIPAL,AVENIDA DOM PEDRO,MARILIA - IBGE - 352900,CONSULTORIO DRA ANA GLAUCIA PAULINO LIMA,ANA GLAUCIA PAULINO LIMA,320,352900501-865-000558-1-6,SMS,FÍSICA,--,14 - 3221-7290,CONSULTORIO ISOLADO,SP,606db9b643f29a1e7c7f739f
606db9b743f29a1e7c7f73a0,MARIA IZABEL,17515260,6024599,--,--,--,18/01/2008,INDIVIDUAL,MUNICIPAL,RUA TOMAZ GONZAGA,MARILIA - IBGE - 352900,CONSULTORIO DRA ANA HELENA MANZANO,ANA HELENA MANZANO,252,352900501-863-000145-1-6,SMS,FÍSICA,--,14-34333636,CONSULTORIO ISOLADO,SP,606db9b743f29a1e7c7f73a0
606db9b843f29a1e7c7f73a1,ALTO CAFEZAL,17500110,9014527,--,--,--,30/06/2016,INDIVIDUAL,MUNICIPAL,RUA DOM PEDRO,MARILIA - IBGE - 352900,CONSULTORIO DRA ANA LAURA PIRES CALLEJON,ANA LAURA PIRES CALLEJON,320,352900501-865-0005-8-2,SMS,FÍSICA,--,14-981289148,CONSULTORIO ISOLADO,SP,606db9b843f29a1e7c7f73a1
606db9b943f29a1e7c7f73a2,JARDIM TANGARA,17516000,3818896,--,--,BL NOVA YORK SALA 11,22/08/2016,INDIVIDUAL,MUNICIPAL,AVENIDA DAS ESMERALDAS,MARILIA - IBGE - 352900,CONSULTORIO DRA ANA LUCIA BASTOS FOLGOSI,ANA LUCIA BASTOS FOLGOSI,3895,352900501-863-000623-1-6,SMS,FÍSICA,--,14-34135563,CONSULTORIO ISOLADO,SP,606db9b943f29a1e7c7f73a2
